id,need_type_survival,need_type_decency,need_type_belonging,need_type_autonomy,need_type_order,quota_full,screenout,household_net_income,age,equality_first,person_a_first,case_order_equality,case_order_inequality,overview_page_order,need_type_combinations,allocation_a_equal_0,need_a_equal_0,productivity_a_equal_0,needtype_a_equal_0,allocation_b_equal_0,need_b_equal_0,productivity_b_equal_0,needtype_b_equal_0,allocation_a_equal_1,need_a_equal_1,productivity_a_equal_1,needtype_a_equal_1,allocation_b_equal_1,need_b_equal_1,productivity_b_equal_1,needtype_b_equal_1,allocation_a_equal_2,need_a_equal_2,productivity_a_equal_2,needtype_a_equal_2,allocation_b_equal_2,need_b_equal_2,productivity_b_equal_2,needtype_b_equal_2,allocation_a_equal_3,need_a_equal_3,productivity_a_equal_3,needtype_a_equal_3,allocation_b_equal_3,need_b_equal_3,productivity_b_equal_3,needtype_b_equal_3,allocation_a_equal_4,need_a_equal_4,productivity_a_equal_4,needtype_a_equal_4,allocation_b_equal_4,need_b_equal_4,productivity_b_equal_4,needtype_b_equal_4,allocation_a_equal_5,need_a_equal_5,productivity_a_equal_5,needtype_a_equal_5,allocation_b_equal_5,need_b_equal_5,productivity_b_equal_5,needtype_b_equal_5,allocation_a_equal_6,need_a_equal_6,productivity_a_equal_6,needtype_a_equal_6,allocation_b_equal_6,need_b_equal_6,productivity_b_equal_6,needtype_b_equal_6,allocation_a_equal_7,need_a_equal_7,productivity_a_equal_7,needtype_a_equal_7,allocation_b_equal_7,need_b_equal_7,productivity_b_equal_7,needtype_b_equal_7,allocation_a_equal_8,need_a_equal_8,productivity_a_equal_8,needtype_a_equal_8,allocation_b_equal_8,need_b_equal_8,productivity_b_equal_8,needtype_b_equal_8,allocation_a_equal_9,need_a_equal_9,productivity_a_equal_9,needtype_a_equal_9,allocation_b_equal_9,need_b_equal_9,productivity_b_equal_9,needtype_b_equal_9,allocation_a_unequal_0,need_a_unequal_0,productivity_a_unequal_0,needtype_a_unequal_0,allocation_b_unequal_0,need_b_unequal_0,productivity_b_unequal_0,needtype_b_unequal_0,allocation_a_unequal_1,need_a_unequal_1,productivity_a_unequal_1,needtype_a_unequal_1,allocation_b_unequal_1,need_b_unequal_1,productivity_b_unequal_1,needtype_b_unequal_1,allocation_a_unequal_2,need_a_unequal_2,productivity_a_unequal_2,needtype_a_unequal_2,allocation_b_unequal_2,need_b_unequal_2,productivity_b_unequal_2,needtype_b_unequal_2,allocation_a_unequal_3,need_a_unequal_3,productivity_a_unequal_3,needtype_a_unequal_3,allocation_b_unequal_3,need_b_unequal_3,productivity_b_unequal_3,needtype_b_unequal_3,allocation_a_unequal_4,need_a_unequal_4,productivity_a_unequal_4,needtype_a_unequal_4,allocation_b_unequal_4,need_b_unequal_4,productivity_b_unequal_4,needtype_b_unequal_4,allocation_a_unequal_5,need_a_unequal_5,productivity_a_unequal_5,needtype_a_unequal_5,allocation_b_unequal_5,need_b_unequal_5,productivity_b_unequal_5,needtype_b_unequal_5,allocation_a_unequal_6,need_a_unequal_6,productivity_a_unequal_6,needtype_a_unequal_6,allocation_b_unequal_6,need_b_unequal_6,productivity_b_unequal_6,needtype_b_unequal_6,allocation_a_unequal_7,need_a_unequal_7,productivity_a_unequal_7,needtype_a_unequal_7,allocation_b_unequal_7,need_b_unequal_7,productivity_b_unequal_7,needtype_b_unequal_7,allocation_a_unequal_8,need_a_unequal_8,productivity_a_unequal_8,needtype_a_unequal_8,allocation_b_unequal_8,need_b_unequal_8,productivity_b_unequal_8,needtype_b_unequal_8,allocation_a_unequal_9,need_a_unequal_9,productivity_a_unequal_9,needtype_a_unequal_9,allocation_b_unequal_9,need_b_unequal_9,productivity_b_unequal_9,needtype_b_unequal_9,criteria_likert_need,criteria_likert_productivity,criteria_likert_equality,checker_justice,checker_winter,checker_house,checker_drinking,checker_mill,checker_wheat,checker_rye,checker_sunflowers,checker_amount,number_of_quality_fails,quality_fail,political_attitude,sensitivity_to_cold,dropout,complete,complete_quota_full,gender,frame,_merge
11,7,7,7,3,belonging decency survival autonomy,0,0,3200,46,1,1,1 3 7 5 6 2 8,8 7 1 2 5 6 3,4 3 2 1,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,500,1000,500,survival,500,1000,500,decency,500,1000,500,survival,500,1000,500,belonging,800,1000,500,survival,200,1000,500,autonomy,,1000,500,decency,,1000,500,decency,500,1000,500,decency,500,1000,500,belonging,800,1000,500,decency,200,1000,500,autonomy,500,1000,500,belonging,500,1000,500,belonging,800,1000,500,belonging,200,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,500,1000,200,survival,500,1000,800,decency,500,1000,200,survival,500,1000,800,belonging,900,1000,200,survival,100,1000,800,autonomy,,1000,200,decency,,1000,800,decency,500,1000,200,decency,500,1000,800,belonging,900,1000,200,decency,100,1000,800,autonomy,500,1000,200,belonging,500,1000,800,belonging,800,1000,200,belonging,200,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,7,3,4,42,1,1,1,1,1,1,0,1000,1,0,5,5,0,1,0,4,2,matched (3)
12,6,6,3,3,decency autonomy belonging survival,0,0,2800,33,0,1,0 6 1 5 3 8 2,5 3 2 1 0 6 8,3 4 1 2,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",500,1000,500,survival,500,1000,500,survival,500,1000,500,survival,500,1000,500,decency,500,1000,500,survival,500,1000,500,belonging,500,1000,500,survival,500,1000,500,autonomy,,1000,500,decency,,1000,500,decency,500,1000,500,decency,500,1000,500,belonging,500,1000,500,decency,500,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,500,1000,500,belonging,500,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,500,1000,200,survival,500,1000,800,survival,500,1000,200,survival,500,1000,800,decency,500,1000,200,survival,500,1000,800,belonging,500,1000,200,survival,500,1000,800,autonomy,,1000,200,decency,,1000,800,decency,500,1000,200,decency,500,1000,800,belonging,500,1000,200,decency,500,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,500,1000,200,belonging,500,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,5,4,2,.,1,0,1,0,1,1,1,,2,1,,,0,0,0,4,1,matched (3)
13,7,6,3,3,autonomy belonging decency survival,0,0,5000,69,1,0,1 5 6 8 3 9 2,9 1 6 2 8 3 5,2 3 4 1,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,700,1000,500,survival,300,1000,500,decency,800,1000,500,survival,200,1000,500,belonging,850,1000,500,survival,150,1000,500,autonomy,,1000,500,decency,,1000,500,decency,600,1000,500,decency,400,1000,500,belonging,850,1000,500,decency,150,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,600,1000,500,belonging,400,1000,500,autonomy,500,1000,500,autonomy,500,1000,500,autonomy,,1000,200,survival,,1000,800,survival,600,1000,200,survival,400,1000,800,decency,700,1000,200,survival,300,1000,800,belonging,800,1000,200,survival,200,1000,800,autonomy,,1000,200,decency,,1000,800,decency,600,1000,200,decency,400,1000,800,belonging,800,1000,200,decency,200,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,400,1000,200,belonging,600,1000,800,autonomy,500,1000,200,autonomy,500,1000,800,autonomy,5,3,2,42,1,0,0,0,0,0,0,1000,0,0,4,7,0,1,0,3,2,matched (3)
14,7,7,2,1,decency autonomy survival belonging,0,0,1800,27,1,0,6 2 3 5 1 8 0,3 8 0 2 1 6 5,4 1 2 3,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",500,1000,500,survival,500,1000,500,survival,500,1000,500,survival,500,1000,500,decency,900,1000,500,survival,100,1000,500,belonging,1000,1000,500,survival,0,1000,500,autonomy,,1000,500,decency,,1000,500,decency,900,1000,500,decency,100,1000,500,belonging,700,1000,500,decency,300,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,500,1000,500,belonging,500,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,500,1000,200,survival,500,1000,800,survival,500,1000,200,survival,500,1000,800,decency,900,1000,200,survival,100,1000,800,belonging,900,1000,200,survival,100,1000,800,autonomy,,1000,200,decency,,1000,800,decency,1000,1000,200,decency,0,1000,800,belonging,1000,1000,200,decency,0,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,500,1000,200,belonging,500,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,4,5,7,.,1,0,0,0,0,0,0,1000,1,0,4,5,0,1,0,4,2,matched (3)
15,7,7,7,2,autonomy survival decency belonging,0,0,2500,65,0,0,6 3 7 5 1 8 2,2 7 6 3 1 5 8,1 2 4 3,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,500,1000,500,survival,500,1000,500,decency,500,1000,500,survival,500,1000,500,belonging,900,1000,500,survival,100,1000,500,autonomy,,1000,500,decency,,1000,500,decency,500,1000,500,decency,500,1000,500,belonging,900,1000,500,decency,100,1000,500,autonomy,500,1000,500,belonging,500,1000,500,belonging,900,1000,500,belonging,100,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,500,1000,200,survival,500,1000,800,decency,500,1000,200,survival,500,1000,800,belonging,900,1000,200,survival,100,1000,800,autonomy,,1000,200,decency,,1000,800,decency,500,1000,200,decency,500,1000,800,belonging,800,1000,200,decency,200,1000,800,autonomy,500,1000,200,belonging,500,1000,800,belonging,900,1000,200,belonging,100,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,1,1,1,42,1,0,0,0,0,0,0,1000,0,0,3,4,0,1,0,3,2,matched (3)
16,7,6,4,4,decency autonomy belonging survival,0,0,2500,44,1,1,6 2 5 9 1 8 3,6 2 5 9 8 3 1,1 3 2 4,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,650,1000,500,survival,350,1000,500,decency,900,1000,500,survival,100,1000,500,belonging,850,1000,500,survival,150,1000,500,autonomy,,1000,500,decency,,1000,500,decency,700,1000,500,decency,300,1000,500,belonging,800,1000,500,decency,200,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,400,1000,500,belonging,600,1000,500,autonomy,500,1000,500,autonomy,500,1000,500,autonomy,,1000,200,survival,,1000,800,survival,700,1000,200,survival,300,1000,800,decency,600,1000,200,survival,400,1000,800,belonging,700,1000,200,survival,300,1000,800,autonomy,,1000,200,decency,,1000,800,decency,650,1000,200,decency,350,1000,800,belonging,600,1000,200,decency,400,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,400,1000,200,belonging,600,1000,800,autonomy,300,1000,200,autonomy,700,1000,800,autonomy,3,2,2,42,1,0,0,0,0,0,0,1000,0,0,3,6,0,1,0,4,1,matched (3)
17,6,6,5,5,belonging autonomy decency survival,0,0,5000,58,0,1,5 3 4 6 1 2 8,4 3 1 6 8 2 5,4 2 3 1,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,400,1000,500,survival,600,1000,500,decency,800,1000,500,survival,200,1000,500,belonging,800,1000,500,survival,200,1000,500,autonomy,500,1000,500,decency,500,1000,500,decency,600,1000,500,decency,400,1000,500,belonging,800,1000,500,decency,200,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,500,1000,500,belonging,500,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,400,1000,200,survival,600,1000,800,decency,800,1000,200,survival,200,1000,800,belonging,800,1000,200,survival,200,1000,800,autonomy,500,1000,200,decency,500,1000,800,decency,800,1000,200,decency,200,1000,800,belonging,800,1000,200,decency,200,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,400,1000,200,belonging,600,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,6,4,6,42,1,1,1,1,1,1,1,1000,1,0,6,4,0,1,0,3,1,matched (3)
18,6,3,4,3,autonomy decency survival belonging,0,0,1150,40,1,0,2 6 5 3 8 1 7,1 8 5 2 3 7 6,2 3 1 4,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,750,1000,500,survival,250,1000,500,decency,750,1000,500,survival,250,1000,500,belonging,900,1000,500,survival,100,1000,500,autonomy,,1000,500,decency,,1000,500,decency,850,1000,500,decency,150,1000,500,belonging,900,1000,500,decency,100,1000,500,autonomy,500,1000,500,belonging,500,1000,500,belonging,750,1000,500,belonging,250,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,700,1000,200,survival,300,1000,800,decency,700,1000,200,survival,300,1000,800,belonging,750,1000,200,survival,250,1000,800,autonomy,,1000,200,decency,,1000,800,decency,600,1000,200,decency,400,1000,800,belonging,650,1000,200,decency,350,1000,800,autonomy,200,1000,200,belonging,800,1000,800,belonging,500,1000,200,belonging,500,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,7,3,3,42,1,0,0,0,0,0,0,1000,0,0,2,2,0,1,0,4,1,matched (3)
19,,,,,autonomy belonging survival decency,0,0,4500,63,1,0,2 8 1 0 3 6 5,1 5 0 8 2 3 6,1 4 3 2,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,,1000,500,survival,,1000,500,decency,,1000,500,survival,,1000,500,belonging,,1000,500,survival,,1000,500,autonomy,,1000,500,decency,,1000,500,decency,,1000,500,decency,,1000,500,belonging,,1000,500,decency,,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,,1000,500,belonging,,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,,1000,200,survival,,1000,800,decency,,1000,200,survival,,1000,800,belonging,,1000,200,survival,,1000,800,autonomy,,1000,200,decency,,1000,800,decency,,1000,200,decency,,1000,800,belonging,,1000,200,decency,,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,,1000,200,belonging,,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,,,,.,,,,,,,,,0,0,,,1,0,0,3,2,matched (3)
20,7,7,2,1,decency autonomy survival belonging,0,0,7500,44,0,0,4 8 1 3 6 5 2,2 1 4 5 8 3 6,2 4 3 1,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,1000,1000,500,survival,0,1000,500,decency,1000,1000,500,survival,0,1000,500,belonging,1000,1000,500,survival,0,1000,500,autonomy,500,1000,500,decency,500,1000,500,decency,1000,1000,500,decency,0,1000,500,belonging,1000,1000,500,decency,0,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,500,1000,500,belonging,500,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,1000,1000,200,survival,0,1000,800,decency,1000,1000,200,survival,0,1000,800,belonging,1000,1000,200,survival,0,1000,800,autonomy,500,1000,200,decency,500,1000,800,decency,1000,1000,200,decency,0,1000,800,belonging,1000,1000,200,decency,0,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,500,1000,200,belonging,500,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,6,2,2,42,1,0,0,0,0,0,0,1000,0,0,4,2,0,1,0,3,2,matched (3)
21,4,4,3,4,decency autonomy survival belonging,0,0,5300,33,1,1,6 8 1 4 3 5 2,5 6 1 4 8 3 2,4 2 3 1,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,500,1000,500,survival,500,1000,500,decency,500,1000,500,survival,500,1000,500,belonging,500,1000,500,survival,500,1000,500,autonomy,500,1000,500,decency,500,1000,500,decency,500,1000,500,decency,500,1000,500,belonging,500,1000,500,decency,500,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,500,1000,500,belonging,500,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,500,1000,200,survival,500,1000,800,decency,500,1000,200,survival,500,1000,800,belonging,500,1000,200,survival,500,1000,800,autonomy,500,1000,200,decency,500,1000,800,decency,500,1000,200,decency,500,1000,800,belonging,500,1000,200,decency,500,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,500,1000,200,belonging,500,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,5,2,3,.,1,0,0,0,0,1,1,,2,1,,,0,0,0,4,2,matched (3)
22,7,7,7,7,autonomy decency belonging survival,0,0,5000,42,1,1,6 4 2 1 8 3 5,8 6 3 5 2 4 1,4 1 3 2,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,500,1000,500,survival,500,1000,500,decency,500,1000,500,survival,500,1000,500,belonging,500,1000,500,survival,500,1000,500,autonomy,500,1000,500,decency,500,1000,500,decency,500,1000,500,decency,500,1000,500,belonging,500,1000,500,decency,500,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,500,1000,500,belonging,500,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,500,1000,200,survival,500,1000,800,decency,500,1000,200,survival,500,1000,800,belonging,500,1000,200,survival,500,1000,800,autonomy,500,1000,200,decency,500,1000,800,decency,500,1000,200,decency,500,1000,800,belonging,500,1000,200,decency,500,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,500,1000,200,belonging,500,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,7,7,7,.,1,1,1,1,1,1,1,,2,1,,,0,0,0,4,1,matched (3)
23,,,,,autonomy belonging decency survival,0,0,2500,56,1,0,1 6 8 5 3 2 7,6 1 7 8 2 5 3,4 3 2 1,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,,1000,500,survival,,1000,500,decency,,1000,500,survival,,1000,500,belonging,,1000,500,survival,,1000,500,autonomy,,1000,500,decency,,1000,500,decency,,1000,500,decency,,1000,500,belonging,,1000,500,decency,,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,,1000,500,belonging,,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,,1000,200,survival,,1000,800,decency,,1000,200,survival,,1000,800,belonging,,1000,200,survival,,1000,800,autonomy,,1000,200,decency,,1000,800,decency,,1000,200,decency,,1000,800,belonging,,1000,200,decency,,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,,1000,200,belonging,,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,,,,.,,,,,,,,,0,0,,,1,0,0,4,2,matched (3)
24,,,,,autonomy survival belonging decency,0,0,1900,63,0,0,0 8 2 5 1 3 6,8 5 6 1 3 0 2,3 2 1 4,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,,1000,500,survival,,1000,500,decency,,1000,500,survival,,1000,500,belonging,,1000,500,survival,,1000,500,autonomy,,1000,500,decency,,1000,500,decency,,1000,500,decency,,1000,500,belonging,,1000,500,decency,,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,,1000,500,belonging,,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,,1000,200,survival,,1000,800,decency,,1000,200,survival,,1000,800,belonging,,1000,200,survival,,1000,800,autonomy,,1000,200,decency,,1000,800,decency,,1000,200,decency,,1000,800,belonging,,1000,200,decency,,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,,1000,200,belonging,,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,,,,.,,,,,,,,,0,0,,,1,0,0,3,1,matched (3)
25,7,7,4,3,decency survival belonging autonomy,0,0,3000,57,0,0,2 3 1 6 8 5 9,2 5 9 8 1 6 3,4 3 2 1,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,650,1000,500,survival,350,1000,500,decency,750,1000,500,survival,250,1000,500,belonging,800,1000,500,survival,200,1000,500,autonomy,,1000,500,decency,,1000,500,decency,650,1000,500,decency,350,1000,500,belonging,750,1000,500,decency,250,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,600,1000,500,belonging,400,1000,500,autonomy,500,1000,500,autonomy,500,1000,500,autonomy,,1000,200,survival,,1000,800,survival,650,1000,200,survival,350,1000,800,decency,750,1000,200,survival,250,1000,800,belonging,900,1000,200,survival,100,1000,800,autonomy,,1000,200,decency,,1000,800,decency,600,1000,200,decency,400,1000,800,belonging,800,1000,200,decency,200,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,700,1000,200,belonging,300,1000,800,autonomy,500,1000,200,autonomy,500,1000,800,autonomy,7,2,3,.,1,1,1,1,1,1,1,,2,1,,,0,0,0,4,1,matched (3)
26,,,,,autonomy decency belonging survival,0,1,8000,76,1,1,1 5 6 3 8 2 9,2 9 8 6 3 1 5,4 3 1 2,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,,1000,500,survival,,1000,500,decency,,1000,500,survival,,1000,500,belonging,,1000,500,survival,,1000,500,autonomy,,1000,500,decency,,1000,500,decency,,1000,500,decency,,1000,500,belonging,,1000,500,decency,,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,,1000,500,belonging,,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,,1000,200,survival,,1000,800,decency,,1000,200,survival,,1000,800,belonging,,1000,200,survival,,1000,800,autonomy,,1000,200,decency,,1000,800,decency,,1000,200,decency,,1000,800,belonging,,1000,200,decency,,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,,1000,200,belonging,,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,,,,.,,,,,,,,,0,0,,,0,0,0,3,,matched (3)
27,7,5,5,5,autonomy survival decency belonging,0,0,3830,65,0,0,4 5 2 6 3 8 1,8 5 6 3 1 2 4,2 1 3 4,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,650,1000,500,survival,350,1000,500,decency,800,1000,500,survival,200,1000,500,belonging,800,1000,500,survival,200,1000,500,autonomy,500,1000,500,decency,500,1000,500,decency,600,1000,500,decency,400,1000,500,belonging,600,1000,500,decency,400,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,500,1000,500,belonging,500,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,600,1000,200,survival,400,1000,800,decency,800,1000,200,survival,200,1000,800,belonging,750,1000,200,survival,250,1000,800,autonomy,400,1000,200,decency,600,1000,800,decency,600,1000,200,decency,400,1000,800,belonging,500,1000,200,decency,500,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,400,1000,200,belonging,600,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,6,3,2,.,1,0,0,0,0,0,0,1000,1,0,3,4,0,1,0,3,1,matched (3)
28,7,6,4,2,autonomy decency belonging survival,0,0,4500,53,0,1,0 2 5 1 3 6 8,6 1 8 0 3 5 2,4 1 2 3,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",500,1000,500,survival,500,1000,500,survival,500,1000,500,survival,500,1000,500,decency,600,1000,500,survival,400,1000,500,belonging,700,1000,500,survival,300,1000,500,autonomy,,1000,500,decency,,1000,500,decency,500,1000,500,decency,500,1000,500,belonging,500,1000,500,decency,500,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,500,1000,500,belonging,500,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,200,1000,200,survival,800,1000,800,survival,500,1000,200,survival,500,1000,800,decency,500,1000,200,survival,500,1000,800,belonging,600,1000,200,survival,400,1000,800,autonomy,,1000,200,decency,,1000,800,decency,300,1000,200,decency,700,1000,800,belonging,650,1000,200,decency,350,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,600,1000,200,belonging,400,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,4,2,2,42,1,0,0,0,0,0,0,1000,0,0,4,5,0,1,0,4,2,matched (3)
29,7,6,4,3,survival autonomy belonging decency,0,0,2400,49,0,0,0 3 6 5 2 1 8,1 8 0 2 3 5 6,3 2 4 1,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",500,1000,500,survival,500,1000,500,survival,600,1000,500,survival,400,1000,500,decency,700,1000,500,survival,300,1000,500,belonging,700,1000,500,survival,300,1000,500,autonomy,,1000,500,decency,,1000,500,decency,700,1000,500,decency,300,1000,500,belonging,700,1000,500,decency,300,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,400,1000,500,belonging,600,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,500,1000,200,survival,500,1000,800,survival,650,1000,200,survival,350,1000,800,decency,700,1000,200,survival,300,1000,800,belonging,700,1000,200,survival,300,1000,800,autonomy,,1000,200,decency,,1000,800,decency,600,1000,200,decency,400,1000,800,belonging,700,1000,200,decency,300,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,700,1000,200,belonging,300,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,7,1,3,42,1,0,0,0,0,0,0,1000,0,0,3,3,0,1,0,3,2,matched (3)
30,7,6,5,3,autonomy belonging survival decency,0,0,2500,57,0,0,0 5 3 6 8 1 2,1 6 3 5 8 2 0,2 1 4 3,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",500,1000,500,survival,500,1000,500,survival,600,1000,500,survival,400,1000,500,decency,700,1000,500,survival,300,1000,500,belonging,900,1000,500,survival,100,1000,500,autonomy,,1000,500,decency,,1000,500,decency,700,1000,500,decency,300,1000,500,belonging,500,1000,500,decency,500,1000,500,autonomy,,1000,500,belonging,,1000,500,belonging,500,1000,500,belonging,500,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,200,1000,200,survival,800,1000,800,survival,500,1000,200,survival,500,1000,800,decency,900,1000,200,survival,100,1000,800,belonging,900,1000,200,survival,100,1000,800,autonomy,,1000,200,decency,,1000,800,decency,600,1000,200,decency,400,1000,800,belonging,600,1000,200,decency,400,1000,800,autonomy,,1000,200,belonging,,1000,800,belonging,500,1000,200,belonging,500,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,7,4,1,42,1,1,1,1,1,1,1,1000,1,0,3,3,0,1,0,4,2,matched (3)
31,6,7,3,3,autonomy belonging decency survival,0,0,1169,50,1,1,7 5 2 3 6 8 1,3 1 2 6 8 7 5,1 2 4 3,"1,1 1,2 1,3 1,4 2,2 2,3 2,4 3,3 3,4 4,4",,1000,500,survival,,1000,500,survival,600,1000,500,survival,400,1000,500,decency,700,1000,500,survival,300,1000,500,belonging,700,1000,500,survival,300,1000,500,autonomy,,1000,500,decency,,1000,500,decency,600,1000,500,decency,400,1000,500,belonging,650,1000,500,decency,350,1000,500,autonomy,500,1000,500,belonging,500,1000,500,belonging,380,1000,500,belonging,620,1000,500,autonomy,,1000,500,autonomy,,1000,500,autonomy,,1000,200,survival,,1000,800,survival,450,1000,200,survival,550,1000,800,decency,550,1000,200,survival,450,1000,800,belonging,500,1000,200,survival,500,1000,800,autonomy,,1000,200,decency,,1000,800,decency,550,1000,200,decency,450,1000,800,belonging,600,1000,200,decency,400,1000,800,autonomy,300,1000,200,belonging,700,1000,800,belonging,250,1000,200,belonging,750,1000,800,autonomy,,1000,200,autonomy,,1000,800,autonomy,6,1,3,42,1,0,0,0,0,0,0,1000,0,0,4,4,0,1,0,3,1,matched (3)
